"UserName","Name","Service","Host"
"NBC-L-8460B76P$","NBC-L-8460B76P","TERMSRV","NBC-L-8460B76P.solomonedwards.com,NBC-L-8460B76P"
"NBC-L-8460B76P$","NBC-L-8460B76P","RestrictedKrbHost","NBC-L-8460B76P.solomonedwards.com,NBC-L-8460B76P"
"NBC-L-8460B76P$","NBC-L-8460B76P","HOST","NBC-L-8460B76P.solomonedwards.com,NBC-L-8460B76P"
"PHLC-L-8460B78F$","PHLC-L-8460B78F","TERMSRV","PHLC-L-8460B78F.solomonedwards.com,PHLC-L-8460B78F"
"PHLC-L-8460B78F$","PHLC-L-8460B78F","RestrictedKrbHost","PHLC-L-8460B78F.solomonedwards.com,PHLC-L-8460B78F"
"PHLC-L-8460B78F$","PHLC-L-8460B78F","HOST","PHLC-L-8460B78F.solomonedwards.com,PHLC-L-8460B78F"
"DFWC-L-4440172P$","DFWC-L-4440172P","TERMSRV","DFWC-L-4440172P.solomonedwards.com,DFWC-L-4440172P"
"DFWC-L-4440172P$","DFWC-L-4440172P","RestrictedKrbHost","DFWC-L-4440172P.solomonedwards.com,DFWC-L-4440172P"
"DFWC-L-4440172P$","DFWC-L-4440172P","HOST","DFWC-L-4440172P.solomonedwards.com,DFWC-L-4440172P"
"HOUC-L-L510RGE0$","HOUC-L-L510RGE0","TERMSRV","HOUC-L-L510RGE0.solomonedwards.com,HOUC-L-L510RGE0"
"HOUC-L-L510RGE0$","HOUC-L-L510RGE0","RestrictedKrbHost","HOUC-L-L510RGE0,HOUC-L-L510RGE0.solomonedwards.com"
"HOUC-L-L510RGE0$","HOUC-L-L510RGE0","HOST","HOUC-L-L510RGE0,HOUC-L-L510RGE0.solomonedwards.com"
"NBC-L-8460B92B$","NBC-L-8460B92B","TERMSRV","NBC-L-8460B92B.solomonedwards.com,NBC-L-8460B92B"
"NBC-L-8460B92B$","NBC-L-8460B92B","RestrictedKrbHost","NBC-L-8460B92B.solomonedwards.com,NBC-L-8460B92B"
"NBC-L-8460B92B$","NBC-L-8460B92B","HOST","NBC-L-8460B92B.solomonedwards.com,NBC-L-8460B92B"
"HOUC-L-840FBFJ$","HOUC-L-840FBFJ","TERMSRV","HOUC-L-840FBFJ,HOUC-L-840FBFJ.solomonedwards.com"
"HOUC-L-840FBFJ$","HOUC-L-840FBFJ","RestrictedKrbHost","HOUC-L-840FBFJ,HOUC-L-840FBFJ.solomonedwards.com"
"HOUC-L-840FBFJ$","HOUC-L-840FBFJ","HOST","HOUC-L-840FBFJ,HOUC-L-840FBFJ.solomonedwards.com"
"HOUC-L-444016T8$","HOUC-L-444016T8","TERMSRV","HOUC-L-444016T8.solomonedwards.com,HOUC-L-444016T8"
"HOUC-L-444016T8$","HOUC-L-444016T8","RestrictedKrbHost","HOUC-L-444016T8,HOUC-L-444016T8.solomonedwards.com"
"HOUC-L-444016T8$","HOUC-L-444016T8","HOST","HOUC-L-444016T8,HOUC-L-444016T8.solomonedwards.com"
"NYC-L-E520NRGW$","NYC-L-E520NRGW","TERMSRV","nyc-l-e520nrgw.solomonedwards.com,NYC-L-E520NRGW"
"NYC-L-E520NRGW$","NYC-L-E520NRGW","RestrictedKrbHost","NYC-L-E520NRGW,NYC-L-E520NRGW.solomonedwards.com"
"NYC-L-E520NRGW$","NYC-L-E520NRGW","HOST","NYC-L-E520NRGW,NYC-L-E520NRGW.solomonedwards.com"
"PHLT-L-64926039$","PHLT-L-64926039","TERMSRV","PHLT-L-64926039,phlt-l-64926039D.solomonedwards.com"
"PHLT-L-64926039$","PHLT-L-64926039","HOST","phlt-l-64926039D.solomonedwards.com,PHLT-L-64926039"
"PHLT-L-64926039$","PHLT-L-64926039","RestrictedKrbHost","phlt-l-64926039D.solomonedwards.com,PHLT-L-64926039"
"PHLC-L-L510VLKM$","PHLC-L-L510VLKM","TERMSRV","PHLC-L-L510VLKM.solomonedwards.com,PHLC-L-L510VLKM"
"PHLC-L-L510VLKM$","PHLC-L-L510VLKM","RestrictedKrbHost","PHLC-L-L510VLKM.solomonedwards.com,PHLC-L-L510VLKM"
"PHLC-L-L510VLKM$","PHLC-L-L510VLKM","HOST","PHLC-L-L510VLKM.solomonedwards.com,PHLC-L-L510VLKM"
"PHLC-L-444005J0$","PHLC-L-444005J0","TERMSRV","PHLC-L-444005J0.solomonedwards.com,PHLC-L-444005J0"
"PHLC-L-444005J0$","PHLC-L-444005J0","RestrictedKrbHost","PHLC-L-444005J0,PHLC-L-444005J0.solomonedwards.com"
"PHLC-L-444005J0$","PHLC-L-444005J0","HOST","PHLC-L-444005J0,PHLC-L-444005J0.solomonedwards.com"
"PHLC-L-444005C5$","PHLC-L-444005C5","TERMSRV","PHLC-L-444005C5.solomonedwards.com,PHLC-L-444005C5"
"PHLC-L-444005C5$","PHLC-L-444005C5","RestrictedKrbHost","PHLC-L-444005C5.solomonedwards.com,PHLC-L-444005C5"
"PHLC-L-444005C5$","PHLC-L-444005C5","HOST","PHLC-L-444005C5.solomonedwards.com,PHLC-L-444005C5"
"PHLC-L-EDGEG354$","PHLC-L-EDGEG354","TERMSRV","PHLC-L-EDGEG354,PHLC-L-EDGEG354.solomonedwards.com"
"PHLC-L-EDGEG354$","PHLC-L-EDGEG354","RestrictedKrbHost","PHLC-L-EDGEG354,PHLC-L-EDGEG354.solomonedwards.com"
"PHLC-L-EDGEG354$","PHLC-L-EDGEG354","HOST","PHLC-L-EDGEG354,PHLC-L-EDGEG354.solomonedwards.com"
"PHLC-L-64503387$","PHLC-L-64503387","TERMSRV","PHLC-L-64503387.solomonedwards.com,PHLC-L-64503387"
"PHLC-L-64503387$","PHLC-L-64503387","RestrictedKrbHost","PHLC-L-64503387,PHLC-L-64503387.solomonedwards.com"
"PHLC-L-64503387$","PHLC-L-64503387","HOST","PHLC-L-64503387,PHLC-L-64503387.solomonedwards.com"
"PHL-L-44403VVR$","PHL-L-44403VVR","TERMSRV","PHL-L-44403VVR,PHL-L-44403VVR.solomonedwards.com"
"PHL-L-44403VVR$","PHL-L-44403VVR","RestrictedKrbHost","PHL-L-44403VVR,PHL-L-44403VVR.solomonedwards.com"
"PHL-L-44403VVR$","PHL-L-44403VVR","HOST","PHL-L-44403VVR,PHL-L-44403VVR.solomonedwards.com"
"PHL-L-EDGENETG$","PHL-L-EDGENETG","TERMSRV","PHL-L-EDGENETG.solomonedwards.com,PHL-L-EDGENETG"
"PHL-L-EDGENETG$","PHL-L-EDGENETG","RestrictedKrbHost","PHL-L-EDGENETG.solomonedwards.com,PHL-L-EDGENETG"
"PHL-L-EDGENETG$","PHL-L-EDGENETG","HOST","PHL-L-EDGENETG.solomonedwards.com,PHL-L-EDGENETG"
"CHIC-L-840HFCU$","CHIC-L-840HFCU","TERMSRV","chic-l-840HFCU.solomonedwards.com,CHIC-L-840HFCU"
"CHIC-L-840HFCU$","CHIC-L-840HFCU","RestrictedKrbHost","CHIC-L-840HFCU,CHIC-L-840HFCU.solomonedwards.com"
"CHIC-L-840HFCU$","CHIC-L-840HFCU","HOST","CHIC-L-840HFCU,CHIC-L-840HFCU.solomonedwards.com"
"NBC-L-8460B789$","NBC-L-8460B789","TERMSRV","NBC-L-8460B789.solomonedwards.com,NBC-L-8460B789"
"NBC-L-8460B789$","NBC-L-8460B789","RestrictedKrbHost","NBC-L-8460B789.solomonedwards.com,NBC-L-8460B789"
"NBC-L-8460B789$","NBC-L-8460B789","HOST","NBC-L-8460B789.solomonedwards.com,NBC-L-8460B789"
"PHLC-L-5744$","PHLC-L-5744","TERMSRV","PHLC-L-5744.solomonedwards.com,PHLC-L-5744"
"PHLC-L-5744$","PHLC-L-5744","RestrictedKrbHost","PHLC-L-5744,PHLC-L-5744.solomonedwards.com"
"PHLC-L-5744$","PHLC-L-5744","HOST","PHLC-L-5744,PHLC-L-5744.solomonedwards.com"
"PHL-L-84601175$","PHL-L-84601175","TERMSRV","PHL-L-84601175.solomonedwards.com,PHL-L-84601175"
"PHL-L-84601175$","PHL-L-84601175","RestrictedKrbHost","PHL-L-84601175,PHL-L-84601175.solomonedwards.com"
"PHL-L-84601175$","PHL-L-84601175","HOST","PHL-L-84601175,PHL-L-84601175.solomonedwards.com"
"PHL-L-8460B7QN$","PHL-L-8460B7QN","TERMSRV","PHL-L-8460B7QN.solomonedwards.com,PHL-L-8460B7QN"
"PHL-L-8460B7QN$","PHL-L-8460B7QN","RestrictedKrbHost","PHL-L-8460B7QN.solomonedwards.com,PHL-L-8460B7QN"
"PHL-L-8460B7QN$","PHL-L-8460B7QN","HOST","PHL-L-8460B7QN.solomonedwards.com,PHL-L-8460B7QN"
"PHL-L-EDGENRGW$","PHL-L-EDGENRGW","TERMSRV","PHL-L-EDGENRGW,PHL-L-EDGENRGW.solomonedwards.com"
"PHL-L-EDGENRGW$","PHL-L-EDGENRGW","RestrictedKrbHost","PHL-L-EDGENRGW,PHL-L-EDGENRGW.solomonedwards.com"
"PHL-L-EDGENRGW$","PHL-L-EDGENRGW","HOST","PHL-L-EDGENRGW,PHL-L-EDGENRGW.solomonedwards.com"
"HOUC-L-840DGZT$","HOUC-L-840DGZT","TERMSRV","houc-l-840dgzt.solomonedwards.com,HOUC-L-840DGZT"
"HOUC-L-840DGZT$","HOUC-L-840DGZT","RestrictedKrbHost","HOUC-L-840DGZT,HOUC-L-840DGZT.solomonedwards.com"
"HOUC-L-840DGZT$","HOUC-L-840DGZT","HOST","HOUC-L-840DGZT,HOUC-L-840DGZT.solomonedwards.com"
"HOUC-L-8460B8B6$","HOUC-L-8460B8B6","TERMSRV","HOUC-L-8460B8B6,HOUC-L-8460B8B6.solomonedwards.com"
"HOUC-L-8460B8B6$","HOUC-L-8460B8B6","RestrictedKrbHost","HOUC-L-8460B8B6,HOUC-L-8460B8B6.solomonedwards.com"
"HOUC-L-8460B8B6$","HOUC-L-8460B8B6","HOST","HOUC-L-8460B8B6,HOUC-L-8460B8B6.solomonedwards.com"
"PHLC-L-44400XCW$","PHLC-L-44400XCW","TERMSRV","PHLC-L-44400XCW,PHLC-L-44400XCW.solomonedwards.com"
"PHLC-L-44400XCW$","PHLC-L-44400XCW","RestrictedKrbHost","PHLC-L-44400XCW,PHLC-L-44400XCW.solomonedwards.com"
"PHLC-L-44400XCW$","PHLC-L-44400XCW","HOST","PHLC-L-44400XCW,PHLC-L-44400XCW.solomonedwards.com"
"HOUC-L-840645S$","HOUC-L-840645S","TERMSRV","HOUC-L-840645S,houc-l-840645S.solomonedwards.com"
"HOUC-L-840645S$","HOUC-L-840645S","RestrictedKrbHost","HOUC-L-840645S,HOUC-L-840645S.solomonedwards.com"
"HOUC-L-840645S$","HOUC-L-840645S","HOST","HOUC-L-840645S,HOUC-L-840645S.solomonedwards.com"
"PHL-L-EDGEG3E4$","PHL-L-EDGEG3E4","TERMSRV","PHL-L-EDGEG3E4.solomonedwards.com,PHL-L-EDGEG3E4"
"PHL-L-EDGEG3E4$","PHL-L-EDGEG3E4","RestrictedKrbHost","PHL-L-EDGEG3E4,PHL-L-EDGEG3E4.solomonedwards.com"
"PHL-L-EDGEG3E4$","PHL-L-EDGEG3E4","HOST","PHL-L-EDGEG3E4,PHL-L-EDGEG3E4.solomonedwards.com"
"HOUC-L-8460B7QZ$","HOUC-L-8460B7QZ","TERMSRV","HOUC-L-8460B7QZ,HOUC-L-8460B7QZ.solomonedwards.com"
"HOUC-L-8460B7QZ$","HOUC-L-8460B7QZ","RestrictedKrbHost","HOUC-L-8460B7QZ,HOUC-L-8460B7QZ.solomonedwards.com"
"HOUC-L-8460B7QZ$","HOUC-L-8460B7QZ","HOST","HOUC-L-8460B7QZ,HOUC-L-8460B7QZ.solomonedwards.com"
"PHLC-L-EDGEHZFD$","PHLC-L-EDGEHZFD","TERMSRV","PHLC-L-EDGEHZFD.solomonedwards.com,PHLC-L-EDGEHZFD"
"PHLC-L-EDGEHZFD$","PHLC-L-EDGEHZFD","RestrictedKrbHost","PHLC-L-EDGEHZFD,PHLC-L-EDGEHZFD.solomonedwards.com"
"PHLC-L-EDGEHZFD$","PHLC-L-EDGEHZFD","HOST","PHLC-L-EDGEHZFD,PHLC-L-EDGEHZFD.solomonedwards.com"
"PHL-L-840G1B1TQ$","PHL-L-840G1B1TQ","TERMSRV","phl-l-840G1B1TQ.solomonedwards.com,PHL-L-840G1B1TQ"
"PHL-L-840G1B1TQ$","PHL-L-840G1B1TQ","RestrictedKrbHost","phl-l-840G1B1TQ.solomonedwards.com,PHL-L-840G1B1TQ"
"PHL-L-840G1B1TQ$","PHL-L-840G1B1TQ","HOST","phl-l-840G1B1TQ.solomonedwards.com,PHL-L-840G1B1TQ"
"PHL-L-64923735$","PHL-L-64923735","TERMSRV","PHL-L-64923735.solomonedwards.com,PHL-L-64923735"
"PHL-L-64923735$","PHL-L-64923735","RestrictedKrbHost","PHL-L-64923735.solomonedwards.com,PHL-L-64923735"
"PHL-L-64923735$","PHL-L-64923735","HOST","PHL-L-64923735.solomonedwards.com,PHL-L-64923735"
"NBC-L-8460B7WV$","NBC-L-8460B7WV","TERMSRV","NBC-L-8460B7WV.solomonedwards.com,NBC-L-8460B7WV"
"NBC-L-8460B7WV$","NBC-L-8460B7WV","RestrictedKrbHost","NBC-L-8460B7WV.solomonedwards.com,NBC-L-8460B7WV"
"NBC-L-8460B7WV$","NBC-L-8460B7WV","HOST","NBC-L-8460B7WV.solomonedwards.com,NBC-L-8460B7WV"
"HOU-L-44402B5B$","HOU-L-44402B5B","TERMSRV","HOU-L-44402B5B,HOU-L-44402B5B.solomonedwards.com"
"HOU-L-44402B5B$","HOU-L-44402B5B","RestrictedKrbHost","HOU-L-44402B5B,HOU-L-44402B5B.solomonedwards.com"
"HOU-L-44402B5B$","HOU-L-44402B5B","HOST","HOU-L-44402B5B,HOU-L-44402B5B.solomonedwards.com"
"PHL-L-EDGENETK$","PHL-L-EDGENETK","TERMSRV","PHL-L-EDGENETK.solomonedwards.com,PHL-L-EDGENETK"
"PHL-L-EDGENETK$","PHL-L-EDGENETK","RestrictedKrbHost","PHL-L-EDGENETK,PHL-L-EDGENETK.solomonedwards.com"
"PHL-L-EDGENETK$","PHL-L-EDGENETK","HOST","PHL-L-EDGENETK,PHL-L-EDGENETK.solomonedwards.com"
"PHL-L-840G1B20K$","PHL-L-840G1B20K","TERMSRV","phl-l-840G1B20K.solomonedwards.com,PHL-L-840G1B20K"
"PHL-L-840G1B20K$","PHL-L-840G1B20K","RestrictedKrbHost","phl-l-840G1B20K.solomonedwards.com,PHL-L-840G1B20K"
"PHL-L-840G1B20K$","PHL-L-840G1B20K","HOST","phl-l-840G1B20K.solomonedwards.com,PHL-L-840G1B20K"
"HOUC-L-4440172P$","HOUC-L-4440172P","TERMSRV","HOUC-L-4440172P.solomonedwards.com,HOUC-L-4440172P"
"HOUC-L-4440172P$","HOUC-L-4440172P","RestrictedKrbHost","HOUC-L-4440172P,HOUC-L-4440172P.solomonedwards.com"
"HOUC-L-4440172P$","HOUC-L-4440172P","HOST","HOUC-L-4440172P,HOUC-L-4440172P.solomonedwards.com"
"DCC-L-8460B94H$","DCC-L-8460B94H","TERMSRV","DCC-L-8460B94H.solomonedwards.com,DCC-L-8460B94H"
"DCC-L-8460B94H$","DCC-L-8460B94H","RestrictedKrbHost","DCC-L-8460B94H,DCC-L-8460B94H.solomonedwards.com"
"DCC-L-8460B94H$","DCC-L-8460B94H","HOST","DCC-L-8460B94H,DCC-L-8460B94H.solomonedwards.com"
"CHIC-L-840BEDA$","CHIC-L-840BEDA","TERMSRV","chic-l-840BEDA.solomonedwards.com,CHIC-L-840BEDA"
"CHIC-L-840BEDA$","CHIC-L-840BEDA","RestrictedKrbHost","CHIC-L-840BEDA,CHIC-L-840BEDA.solomonedwards.com"
"CHIC-L-840BEDA$","CHIC-L-840BEDA","HOST","CHIC-L-840BEDA,CHIC-L-840BEDA.solomonedwards.com"
"PHLH-L-4440016W$","PHLH-L-4440016W","TERMSRV","phlh-l-4440016WF.solomonedwards.com,PHLH-L-4440016W"
"PHLH-L-4440016W$","PHLH-L-4440016W","HOST","phlh-l-4440016WF.solomonedwards.com,PHLH-L-4440016W"
"PHLH-L-4440016W$","PHLH-L-4440016W","RestrictedKrbHost","phlh-l-4440016WF.solomonedwards.com,PHLH-L-4440016W"
"HOU-L-PB4407X74$","HOU-L-PB4407X74","TERMSRV","HOU-L-PB4407X74.solomonedwards.com,HOU-L-PB4407X74"
"HOU-L-PB4407X74$","HOU-L-PB4407X74","RestrictedKrbHost","HOU-L-PB4407X74.solomonedwards.com,HOU-L-PB4407X74"
"HOU-L-PB4407X74$","HOU-L-PB4407X74","HOST","HOU-L-PB4407X74.solomonedwards.com,HOU-L-PB4407X74"
"NB-L-8460B81K$","NB-L-8460B81K","TERMSRV","NB-L-8460B81K,NB-L-8460B81K.solomonedwards.com"
"NB-L-8460B81K$","NB-L-8460B81K","RestrictedKrbHost","NB-L-8460B81K,NB-L-8460B81K.solomonedwards.com"
"NB-L-8460B81K$","NB-L-8460B81K","HOST","NB-L-8460B81K,NB-L-8460B81K.solomonedwards.com"
"HOU-L-8460B72V$","HOU-L-8460B72V","TERMSRV","HOU-L-8460B72V.solomonedwards.com,HOU-L-8460B72V"
"HOU-L-8460B72V$","HOU-L-8460B72V","RestrictedKrbHost","HOU-L-8460B72V,HOU-L-8460B72V.solomonedwards.com"
"HOU-L-8460B72V$","HOU-L-8460B72V","HOST","HOU-L-8460B72V,HOU-L-8460B72V.solomonedwards.com"
"HOUP-L-4440041T$","HOUP-L-4440041T","TERMSRV","HOUP-L-4440041T.solomonedwards.com,HOUP-L-4440041T"
"HOUP-L-4440041T$","HOUP-L-4440041T","RestrictedKrbHost","HOUP-L-4440041T,HOUP-L-4440041T.solomonedwards.com"
"HOUP-L-4440041T$","HOUP-L-4440041T","HOST","HOUP-L-4440041T,HOUP-L-4440041T.solomonedwards.com"
"HOU-L-SL510FGHK$","HOU-L-SL510FGHK","TERMSRV","HOU-L-SL510FGHK,hou-l-sl510fghk.solomonedwards.com"
"HOU-L-SL510FGHK$","HOU-L-SL510FGHK","RestrictedKrbHost","HOU-L-SL510FGHK,HOU-L-SL510FGHK.solomonedwards.com"
"HOU-L-SL510FGHK$","HOU-L-SL510FGHK","HOST","HOU-L-SL510FGHK,HOU-L-SL510FGHK.solomonedwards.com"
"HOUC-L-57443842$","HOUC-L-57443842","TERMSRV","HOUC-L-57443842.solomonedwards.com,HOUC-L-57443842"
"HOUC-L-57443842$","HOUC-L-57443842","RestrictedKrbHost","HOUC-L-57443842,HOUC-L-57443842.solomonedwards.com"
"HOUC-L-57443842$","HOUC-L-57443842","HOST","HOUC-L-57443842,HOUC-L-57443842.solomonedwards.com"
"HOUC-L-EDGEHZFD$","HOUC-L-EDGEHZFD","TERMSRV","HOUC-L-EDGEHZFD.solomonedwards.com,HOUC-L-EDGEHZFD"
"HOUC-L-EDGEHZFD$","HOUC-L-EDGEHZFD","RestrictedKrbHost","HOUC-L-EDGEHZFD,HOUC-L-EDGEHZFD.solomonedwards.com"
"HOUC-L-EDGEHZFD$","HOUC-L-EDGEHZFD","HOST","HOUC-L-EDGEHZFD,HOUC-L-EDGEHZFD.solomonedwards.com"
"HOUC-L-444016XL$","HOUC-L-444016XL","TERMSRV","HOUC-L-444016XL.solomonedwards.com,HOUC-L-444016XL"
"HOUC-L-444016XL$","HOUC-L-444016XL","RestrictedKrbHost","HOUC-L-444016XL,HOUC-L-444016XL.solomonedwards.com"
"HOUC-L-444016XL$","HOUC-L-444016XL","HOST","HOUC-L-444016XL,HOUC-L-444016XL.solomonedwards.com"
"HOUC-L-EDGE40CM$","HOUC-L-EDGE40CM","TERMSRV","HOUC-L-EDGE40CMM.solomonedwards.com,HOUC-L-EDGE40CM"
"HOUC-L-EDGE40CM$","HOUC-L-EDGE40CM","RestrictedKrbHost","HOUC-L-EDGE40CMM.solomonedwards.com,HOUC-L-EDGE40CM"
"HOUC-L-EDGE40CM$","HOUC-L-EDGE40CM","HOST","HOUC-L-EDGE40CMM.solomonedwards.com,HOUC-L-EDGE40CM"
"NBC-L-44403VVR$","NBC-L-44403VVR","TERMSRV","NBC-L-44403VVR,NBC-L-44403VVR.solomonedwards.com"
"NBC-L-44403VVR$","NBC-L-44403VVR","RestrictedKrbHost","NBC-L-44403VVR,NBC-L-44403VVR.solomonedwards.com"
"NBC-L-44403VVR$","NBC-L-44403VVR","HOST","NBC-L-44403VVR,NBC-L-44403VVR.solomonedwards.com"
"HOUC-L-EDGENETG$","HOUC-L-EDGENETG","TERMSRV","HOUC-L-EDGENETG,HOUC-L-EDGENETG.solomonedwards.com"
"HOUC-L-EDGENETG$","HOUC-L-EDGENETG","RestrictedKrbHost","HOUC-L-EDGENETG,HOUC-L-EDGENETG.solomonedwards.com"
"HOUC-L-EDGENETG$","HOUC-L-EDGENETG","HOST","HOUC-L-EDGENETG,HOUC-L-EDGENETG.solomonedwards.com"
"HOUC-L-E520K09X$","HOUC-L-E520K09X","TERMSRV","HOUC-L-E520K09X.solomonedwards.com,HOUC-L-E520K09X"
"HOUC-L-E520K09X$","HOUC-L-E520K09X","RestrictedKrbHost","HOUC-L-E520K09X,HOUC-L-E520K09X.solomonedwards.com"
"HOUC-L-E520K09X$","HOUC-L-E520K09X","HOST","HOUC-L-E520K09X,HOUC-L-E520K09X.solomonedwards.com"
"HOUP-L-444029XB$","HOUP-L-444029XB","TERMSRV","HOUP-L-444029XB,HOUP-L-444029XB.solomonedwards.com"
"HOUP-L-444029XB$","HOUP-L-444029XB","RestrictedKrbHost","HOUP-L-444029XB,HOUP-L-444029XB.solomonedwards.com"
"HOUP-L-444029XB$","HOUP-L-444029XB","HOST","HOUP-L-444029XB,HOUP-L-444029XB.solomonedwards.com"
"HOU-L-4440041C$","HOU-L-4440041C","TERMSRV","HOU-L-4440041C,HOU-L-4440041c.solomonedwards.com"
"HOU-L-4440041C$","HOU-L-4440041C","RestrictedKrbHost","HOU-L-4440041C,HOU-L-4440041C.solomonedwards.com"
"HOU-L-4440041C$","HOU-L-4440041C","HOST","HOU-L-4440041C,HOU-L-4440041C.solomonedwards.com"
"HOUP-L-8460B81K$","HOUP-L-8460B81K","TERMSRV","HOUP-L-8460B81K.solomonedwards.com,HOUP-L-8460B81K"
"HOUP-L-8460B81K$","HOUP-L-8460B81K","RestrictedKrbHost","HOUP-L-8460B81K.solomonedwards.com,HOUP-L-8460B81K"
"HOUP-L-8460B81K$","HOUP-L-8460B81K","HOST","HOUP-L-8460B81K.solomonedwards.com,HOUP-L-8460B81K"
"HOUC-L-T420WKA2$","HOUC-L-T420WKA2","TERMSRV","Houc-L-T420WKA2.solomonedwards.com,HOUC-L-T420WKA2"
"HOUC-L-T420WKA2$","HOUC-L-T420WKA2","RestrictedKrbHost","Houc-L-T420WKA2.solomonedwards.com,HOUC-L-T420WKA2"
"HOUC-L-T420WKA2$","HOUC-L-T420WKA2","HOST","Houc-L-T420WKA2.solomonedwards.com,HOUC-L-T420WKA2"
"NB-L-G5506953$","NB-L-G5506953","TERMSRV","NB-L-G5506953.solomonedwards.com,NB-L-G5506953"
"NB-L-G5506953$","NB-L-G5506953","RestrictedKrbHost","NB-L-G5506953.solomonedwards.com,NB-L-G5506953"
"NB-L-G5506953$","NB-L-G5506953","HOST","NB-L-G5506953.solomonedwards.com,NB-L-G5506953"
"HOUC-L-8460BB0Z$","HOUC-L-8460BB0Z","TERMSRV","HOUC-L-8460BB0Z.solomonedwards.com,HOUC-L-8460BB0Z"
"HOUC-L-8460BB0Z$","HOUC-L-8460BB0Z","RestrictedKrbHost","HOUC-L-8460BB0Z,HOUC-L-8460BB0Z.solomonedwards.com"
"HOUC-L-8460BB0Z$","HOUC-L-8460BB0Z","HOST","HOUC-L-8460BB0Z,HOUC-L-8460BB0Z.solomonedwards.com"
"HOUC-L-8460B72V$","HOUC-L-8460B72V","TERMSRV","HOUC-L-8460B72V.solomonedwards.com,HOUC-L-8460B72V"
"HOUC-L-8460B72V$","HOUC-L-8460B72V","RestrictedKrbHost","HOUC-L-8460B72V,HOUC-L-8460B72V.solomonedwards.com"
"HOUC-L-8460B72V$","HOUC-L-8460B72V","HOST","HOUC-L-8460B72V,HOUC-L-8460B72V.solomonedwards.com"
"PHL-L-44402B4X$","PHL-L-44402B4X","TERMSRV","PHL-L-44402B4X.solomonedwards.com,PHL-L-44402B4X"
"PHL-L-44402B4X$","PHL-L-44402B4X","RestrictedKrbHost","PHL-L-44402B4X.solomonedwards.com,PHL-L-44402B4X"
"PHL-L-44402B4X$","PHL-L-44402B4X","HOST","PHL-L-44402B4X.solomonedwards.com,PHL-L-44402B4X"
"DFWC-L-8460BB0Z$","DFWC-L-8460BB0Z","TERMSRV","DFWC-L-8460BB0Z.solomonedwards.com,DFWC-L-8460BB0Z"
"DFWC-L-8460BB0Z$","DFWC-L-8460BB0Z","RestrictedKrbHost","DFWC-L-8460BB0Z,DFWC-L-8460BB0Z.solomonedwards.com"
"DFWC-L-8460BB0Z$","DFWC-L-8460BB0Z","HOST","DFWC-L-8460BB0Z,DFWC-L-8460BB0Z.solomonedwards.com"
"HOUC-L-444005CJ$","HOUC-L-444005CJ","TERMSRV","HOUC-L-444005CJ.solomonedwards.com,HOUC-L-444005CJ"
"HOUC-L-444005CJ$","HOUC-L-444005CJ","RestrictedKrbHost","HOUC-L-444005CJ.solomonedwards.com,HOUC-L-444005CJ"
"HOUC-L-444005CJ$","HOUC-L-444005CJ","HOST","HOUC-L-444005CJ.solomonedwards.com,HOUC-L-444005CJ"
"NBC-L-4440171G$","NBC-L-4440171G","TERMSRV","NBC-L-4440171G.solomonedwards.com,NBC-L-4440171G"
"NBC-L-4440171G$","NBC-L-4440171G","RestrictedKrbHost","NBC-L-4440171G,NBC-L-4440171G.solomonedwards.com"
"NBC-L-4440171G$","NBC-L-4440171G","HOST","NBC-L-4440171G,NBC-L-4440171G.solomonedwards.com"
"HOUC-L-L510BZNG$","HOUC-L-L510BZNG","TERMSRV","HOUC-L-L510BZNG.solomonedwards.com,HOUC-L-L510BZNG"
"HOUC-L-L510BZNG$","HOUC-L-L510BZNG","RestrictedKrbHost","HOUC-L-L510BZNG.solomonedwards.com,HOUC-L-L510BZNG"
"HOUC-L-L510BZNG$","HOUC-L-L510BZNG","HOST","HOUC-L-L510BZNG.solomonedwards.com,HOUC-L-L510BZNG"
"HOUC-L-510BAE7$","HOUC-L-510BAE7","TERMSRV","HOUC-L-510BAE7,HOUC-L-510BAE7.solomonedwards.com"
"HOUC-L-510BAE7$","HOUC-L-510BAE7","RestrictedKrbHost","HOUC-L-510BAE7.solomonedwards.com,HOUC-L-510BAE7"
"HOUC-L-510BAE7$","HOUC-L-510BAE7","HOST","HOUC-L-510BAE7.solomonedwards.com,HOUC-L-510BAE7"
"HOUP-L-44400XC8$","HOUP-L-44400XC8","TERMSRV","HOUP-L-44400XC8.solomonedwards.com,HOUP-L-44400XC8"
"HOUP-L-44400XC8$","HOUP-L-44400XC8","RestrictedKrbHost","HOUP-L-44400XC8,HOUP-L-44400XC8.solomonedwards.com"
"HOUP-L-44400XC8$","HOUP-L-44400XC8","HOST","HOUP-L-44400XC8,HOUP-L-44400XC8.solomonedwards.com"
"HOUC-L-444006YB$","HOUC-L-444006YB","TERMSRV","HOUC-L-444006YB.solomonedwards.com,HOUC-L-444006YB"
"HOUC-L-444006YB$","HOUC-L-444006YB","RestrictedKrbHost","HOUC-L-444006YB,HOUC-L-444006YB.solomonedwards.com"
"HOUC-L-444006YB$","HOUC-L-444006YB","HOST","HOUC-L-444006YB,HOUC-L-444006YB.solomonedwards.com"
"PHLC-L-57447200$","PHLC-L-57447200","TERMSRV","PHLC-L-57447200,PHLC-L-57447200.solomonedwards.com"
